"","Sepi_PJ_010","Sepi_PJ_011","Sepi_PJ_012","Sepi_PJ_013","Sepi_PJ_014","Sepi_PJ_015","Sepi_PJ_016","Sepi_PJ_017","Sepi_PJ_018"
"Sepi_DM24B03_02474",8207,10890,9221,6746,10736,10138,4628,6098,5531
"Sepi_DM24B03_02475",17253,19328,17432,16780,26449,23971,11022,13428,13132
"Sepi_DM24B03_02476",10911,12697,11351,6577,11273,9803,5757,8032,6805
"Sepi_DM24B03_02477",1852,2350,2170,920,1649,1292,1021,1405,1039
"Sepi_DM24B03_02478",9954,21634,18816,2872,5743,4426,3123,4168,3184
"Sepi_DM24B03_02479",61614,56392,59572,23683,38310,32717,25683,41842,33536
"Sepi_DM24B03_02480",4422,4533,5031,1730,2685,2326,1613,2832,2036
"Sepi_DM24B03_02481",3249,4328,4366,1527,2283,1985,1411,2622,2100
"Sepi_DM24B03_02482",37,64,39,13,29,18,14,29,36
"Sepi_DM24B03_02483",154,171,196,169,219,217,118,253,263
"Sepi_DM24B03_02484",414,432,454,158,243,209,170,336,215
"Sepi_DM24B03_02485",1933,1918,1911,1197,1927,1483,866,1412,1074
"Sepi_DM24B03_02486",11219,8101,8323,10666,16944,14104,11302,20753,17310
"Sepi_DM24B03_02487",16282,10853,11725,10642,15262,13256,13821,19939,16477
"Sepi_DM24B03_02488",11142,7685,8058,7298,10534,9428,9386,14123,12446
"Sepi_DM24B03_02489",5459,3635,3856,3212,4694,4182,3803,5798,5068
"Sepi_DM24B03_02490",1980,1580,1691,1418,1951,1947,1508,2501,2111
"Sepi_DM24B03_02491",13587,11619,11280,12288,18471,16735,12376,22253,19027
"Sepi_DM24B03_02492",5025,5025,4934,3818,5911,5321,3205,5810,4370
"Sepi_DM24B03_02493",8877,8050,8128,6235,9532,7761,5695,8489,5586
"Sepi_DM24B03_02494",7702,7643,7591,5845,8652,7109,4926,8166,5623
"Sepi_DM24B03_02495",4132,10763,7285,4424,8218,7040,4449,7718,6843
"Sepi_DM24B03_02496",2435,1752,1830,1229,2037,1674,1506,2381,2052
"Sepi_DM24B03_02497",635,407,499,246,404,349,581,779,652
"Sepi_DM24B03_02498",710,337,455,236,372,307,524,689,551
"Sepi_DM24B03_02499",782,389,468,222,393,298,506,688,520
"Sepi_DM24B03_02500",22848,16315,17360,8858,13856,12966,10500,14950,11903
"Sepi_DM24B03_02501",84582,63148,63824,39401,58466,50838,42496,64837,51916
"Sepi_DM24B03_02502",22670,31462,25428,17106,28111,24339,16827,31154,27288
"Sepi_DM24B03_02503",8224,10331,9274,4477,7571,6411,5562,9373,7400
"Sepi_DM24B03_02504",12684,16513,15215,7181,12041,10640,8793,15128,11981
"Sepi_DM24B03_02505",51534,65509,55294,28642,45513,38679,32424,57250,44844
"Sepi_DM24B03_02506",130,182,158,82,151,104,95,137,92
"Sepi_DM24B03_02507",217,208,211,213,374,292,333,355,273
"Sepi_DM24B03_02508",1213,1492,1047,1313,1876,1767,1422,2026,1637
"Sepi_DM24B03_02509",608,775,679,591,852,830,575,846,751
"Sepi_DM24B03_02510",1891,2237,2136,1677,2277,2098,1396,1992,1494
"Sepi_DM24B03_02511",3204,3367,2875,3737,5229,5097,2335,2464,2754
"Sepi_DM24B03_02512",341,348,330,413,577,554,257,270,321
"Sepi_DM24B03_02513",295,231,284,263,387,389,232,249,227
"Sepi_DM24B03_02514",611,566,618,475,832,792,502,745,608
"Sepi_DM24B03_02515",445,474,471,354,550,510,413,480,453
"Sepi_DM24B03_02516",1079,1079,1110,455,681,594,466,699,577
"Sepi_DM24B03_02517",993,1119,1073,412,726,552,451,608,467
"Sepi_DM24B03_02518",1774,1850,1704,885,1431,1187,859,1570,1404
"Sepi_DM24B03_02519",3069,2934,2686,1213,2034,1838,1433,2459,2224
"Sepi_DM24B03_02520",10219,10301,9035,6241,9334,8550,6534,10758,9224
"Sepi_DM24B03_02521",530,555,543,292,410,359,321,453,319
"Sepi_DM24B03_02522",2522,3037,2775,1428,2218,1957,1375,2194,1666
"Sepi_DM24B03_02523",1804,2323,1975,749,1019,888,887,1249,1067
"Sepi_DM24B03_02524",4997,4883,4579,4464,5758,5556,3707,5601,4870
"Sepi_DM24B03_02525",32401,28626,27765,27713,36738,34821,25273,31195,22396
"Sepi_DM24B03_02526",2988,2492,2543,2555,3353,3145,2243,2838,2083
"Sepi_DM24B03_02527",11059,9705,9679,9793,12436,11473,8223,10938,8089
"Sepi_DM24B03_02528",3811,3314,3321,3207,3921,4029,2735,3760,3082
"Sepi_DM24B03_02529",6092,5165,5183,4805,6538,6188,4891,6334,4664
"Sepi_DM24B03_02530",4998,7097,5290,3677,6067,5514,3829,6299,6268
"Sepi_DM24B03_02531",2207,2307,1881,1949,2820,2424,1797,3928,3893
"Sepi_DM24B03_02532",965,1057,948,864,1445,1199,916,1783,1592
"Sepi_DM24B03_02533",23180,21922,23436,12553,19807,16452,15858,24144,17527
"Sepi_DM24B03_02534",5570,5185,5734,2378,3825,3172,3060,4436,2950
"Sepi_DM24B03_02535",21334,20497,18971,14148,20504,17658,14606,24535,22134
"Sepi_DM24B03_02536",3847,3609,3428,6171,8430,7509,7087,11377,9432
"Sepi_DM24B03_02537",816,829,840,1328,1855,1582,1634,2543,2189
"Sepi_DM24B03_02538",53894,42693,42576,29201,44271,35852,29603,48972,39887
"Sepi_DM24B03_02539",246785,179485,179393,137046,210433,189277,174611,320446,293088
"Sepi_DM24B03_02540",756530,402133,405279,539689,699744,849433,1185739,1132113,1385998
"Sepi_DM24B03_02541",936,941,949,486,831,661,574,1029,759
"Sepi_DM24B03_02542",24390,23031,20765,17498,26211,22125,18434,34701,32245
"Sepi_DM24B03_02543",7558,14454,11096,6479,11976,9842,7616,15143,12470
"Sepi_DM24B03_02544",9942,13887,10144,8772,14501,12515,7462,11262,10515
"Sepi_DM24B03_02545",1031,1378,1151,755,1412,1108,755,1018,806
"Sepi_DM24B03_02546",5374,5055,4555,2498,3931,3392,2952,5659,4841
"Sepi_DM24B03_02547",144,149,154,94,151,130,115,207,184
"Sepi_DM24B03_02548",9605,17379,12103,16949,26194,22247,16013,31974,33505
"Sepi_DM24B03_02549",34357,57927,48572,22991,38336,35854,25512,48053,41795
"Sepi_DM24B03_02550",36385,70563,52977,26525,44029,40987,26994,54580,52972
"Sepi_DM24B03_02551",11741,22908,18307,7795,13814,14174,8922,18835,17834
"Sepi_DM24B03_02552",39922,78354,59152,30752,52171,51977,32560,68286,62716
"Sepi_DM24B03_02553",5570,12547,9688,3975,7756,7964,4298,9461,8520
"Sepi_DM24B03_02554",7356,18236,13656,6277,13346,13422,7108,12631,13211
"Sepi_DM24B03_02555",99095,129383,116199,162541,237963,249215,197574,225307,233803
"Sepi_DM24B03_02556",13877,18543,16724,22777,33742,34108,27982,30232,30426
"Sepi_DM24B03_02557",15675,20443,18751,21037,31554,28729,21008,35519,30262
"Sepi_DM24B03_02558",14859,18231,17413,10841,17060,15659,10470,18161,17351
"Sepi_DM24B03_02559",21789,20956,19432,14687,21252,18182,15003,25129,22761
"Sepi_DM24B03_02560",8656,9320,8052,5781,8918,7684,5225,9221,8423
"Sepi_DM24B03_02561",9243,11962,10306,8513,12700,11362,8546,14101,12237
"Sepi_DM24B03_02562",2821,3677,3341,1808,2763,2710,1788,3097,3136
"Sepi_DM24B03_02563",562,491,521,387,639,515,448,567,374
"Sepi_DM24B03_02564",7947,13521,9321,10285,16310,13526,10534,17594,17134
"Sepi_DM24B03_02565",14228,17055,15067,7984,12620,10993,9084,16065,12525
"Sepi_DM24B03_02566",10352,11455,11003,5702,8953,7604,5764,10327,7418
"Sepi_DM24B03_02567",2174,2750,2292,1977,3067,2736,2416,4053,3446
"Sepi_DM24B03_02568",3813,4426,3913,3707,5798,5089,5064,7444,5945
"Sepi_DM24B03_02569",13149,8922,11037,10626,16302,14515,7889,8440,8010
"Sepi_DM24B03_02570",6313,5627,6295,4958,7787,6512,4527,5273,4476
"Sepi_DM24B03_02571",5256,8773,7471,4072,7305,5630,3959,7708,6491
