## Fri Jan 13 16:09:18 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_cn1ljiia --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_cn1ljiia --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_cn1ljiia/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence all --pfam_realign denovo --num_servers 2 --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
murD	435838.HMPREF0786_00265	0.0	879.0	COG0771@1|root,COG0771@2|Bacteria,1TQ3P@1239|Firmicutes,4HA5P@91061|Bacilli,4GX9G@90964|Staphylococcaceae	91061|Bacilli	M	Cell wall formation. Catalyzes the addition of glutamate to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanine (UMA)	murD	GO:0000166,GO:0000270,GO:0003674,GO:0003824,GO:0004326,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006022,GO:0006023,GO:0006024,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0007049,GO:0008144,GO:0008150,GO:0008152,GO:0008360,GO:0008764,GO:0009058,GO:0009059,GO:0009108,GO:0009252,GO:0009273,GO:0009396,GO:0009987,GO:0016043,GO:0016053,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018130,GO:0019438,GO:0019752,GO:0022603,GO:0022604,GO:0030203,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042398,GO:0042546,GO:0042558,GO:0042559,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0045229,GO:0046394,GO:0046483,GO:0046900,GO:0046901,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051186,GO:0051188,GO:0051301,GO:0065007,GO:0065008,GO:0070589,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.3.2.9	ko:K01925	ko00471,ko00550,ko01100,map00471,map00550,map01100	-	R02783	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Mur_ligase_C,Mur_ligase_M
group_1827	435838.HMPREF0786_01566	2.93e-136	386.0	29IR9@1|root,305NI@2|Bacteria,1TYFR@1239|Firmicutes,4I7JZ@91061|Bacilli,4H0XW@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_1828	279808.SH1799	1.33e-97	286.0	29JXT@1|root,306V3@2|Bacteria,1U0EU@1239|Firmicutes,4I9SA@91061|Bacilli,4GYPF@90964|Staphylococcaceae	91061|Bacilli	S	ORF6C domain	-	-	-	-	-	-	-	-	-	-	-	-	ORF6C
rlmD	435838.HMPREF0786_02101	0.0	922.0	COG2265@1|root,COG2265@2|Bacteria,1TP4H@1239|Firmicutes,4HA6M@91061|Bacilli,4GWYV@90964|Staphylococcaceae	91061|Bacilli	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	rumA	GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0032259,GO:0034641,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0046872,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:0090304,GO:0097159,GO:0140098,GO:1901360,GO:1901363	2.1.1.190	ko:K03215	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	tRNA_U5-meth_tr
group_1829	435838.HMPREF0786_02043	1.15e-235	648.0	COG0391@1|root,COG0391@2|Bacteria,1TPNV@1239|Firmicutes,4HA0Z@91061|Bacilli,4GXWK@90964|Staphylococcaceae	91061|Bacilli	S	Required for morphogenesis under gluconeogenic growth conditions	yvcK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	-	-	-	-	-	-	-	-	-	UPF0052
group_1830	525378.HMPREF0793_1585	3.19e-33	115.0	2DRQH@1|root,33CMT@2|Bacteria,1TWWF@1239|Firmicutes,4I5R1@91061|Bacilli,4GZWU@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function (DUF2929)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2929
rapZ	435838.HMPREF0786_02042	2.1e-217	600.0	COG1660@1|root,COG1660@2|Bacteria,1TPS4@1239|Firmicutes,4H9KM@91061|Bacilli,4GY35@90964|Staphylococcaceae	91061|Bacilli	S	Displays ATPase and GTPase activities	yvcJ	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005524,GO:0005525,GO:0008144,GO:0017076,GO:0019001,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363	-	ko:K06958	-	-	-	-	ko00000,ko03019	-	-	-	ATP_bind_2
group_1831	435838.HMPREF0786_02040	0.0	954.0	COG0457@1|root,COG0457@2|Bacteria,1UNAZ@1239|Firmicutes,4HDQ7@91061|Bacilli,4GX7F@90964|Staphylococcaceae	91061|Bacilli	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_19,TPR_8
group_1832	435838.HMPREF0786_00141	6.84e-134	379.0	COG0454@1|root,COG0456@2|Bacteria,1V7GR@1239|Firmicutes,4HJ11@91061|Bacilli,4H1JI@90964|Staphylococcaceae	91061|Bacilli	K	Acetyltransferase (GNAT) domain	-	-	-	ko:K06977	-	-	-	-	ko00000	-	-	-	Acetyltransf_1
group_1833	629742.STAHO0001_1967	4.35e-14	65.1	29IUP@1|root,305S0@2|Bacteria,1TYJV@1239|Firmicutes,4I7QB@91061|Bacilli,4H14J@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2361	435838.HMPREF0786_02413	2.18e-24	92.0	2DCSK@1|root,2ZF6Y@2|Bacteria,1TY99@1239|Firmicutes,4I7CS@91061|Bacilli,4H0CK@90964|Staphylococcaceae	91061|Bacilli	S	Staphylococcus haemolytic protein	-	-	-	-	-	-	-	-	-	-	-	-	Staph_haemo
lgt	435838.HMPREF0786_02038	2.74e-205	567.0	COG0682@1|root,COG0682@2|Bacteria,1TPAK@1239|Firmicutes,4HAT0@91061|Bacilli,4GX0P@90964|Staphylococcaceae	91061|Bacilli	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins	lgt	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016021,GO:0016740,GO:0016757,GO:0019538,GO:0031224,GO:0034645,GO:0042157,GO:0042158,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044425,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576	-	ko:K13292	-	-	-	-	ko00000,ko01000	-	-	-	LGT
nikA	435838.HMPREF0786_01596	0.0	1030.0	COG0747@1|root,COG0747@2|Bacteria,1TQ6S@1239|Firmicutes,4HBZI@91061|Bacilli,4GXGJ@90964|Staphylococcaceae	91061|Bacilli	E	COG0747 ABC-type dipeptide transport system, periplasmic component	nikA	-	-	ko:K15584	ko02010,map02010	M00440	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	SBP_bac_5
group_1834	176279.SERP2353	0.0	968.0	COG1288@1|root,COG1288@2|Bacteria,1TQJ0@1239|Firmicutes,4HBGX@91061|Bacilli,4H1GD@90964|Staphylococcaceae	91061|Bacilli	S	C4-dicarboxylate anaerobic carrier	-	-	-	-	-	-	-	-	-	-	-	-	DcuC
group_1835	279808.SH0052	0.0	1200.0	29IFC@1|root,305CJ@2|Bacteria,1TY19@1239|Firmicutes,4I749@91061|Bacilli,4GZY3@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_1836	435838.HMPREF0786_02122	0.0	902.0	COG1012@1|root,COG1012@2|Bacteria,1TP4S@1239|Firmicutes,4HB97@91061|Bacilli,4GXAI@90964|Staphylococcaceae	91061|Bacilli	C	Belongs to the aldehyde dehydrogenase family	aldH	GO:0003674,GO:0003824,GO:0006081,GO:0008150,GO:0008152,GO:0009987,GO:0016491,GO:0016620,GO:0016903,GO:0044237,GO:0055114,GO:0071704	1.2.1.3	ko:K00128	ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130	M00135	R00264,R00631,R00710,R00904,R01752,R01986,R02549,R02678,R02940,R02957,R03283,R03869,R04065,R04506,R04903,R05050,R05237,R05238,R05286,R06366,R08146	RC00047,RC00071,RC00080,RC00186,RC00218,RC00242,RC00816,RC01500	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
group_1837	435838.HMPREF0786_02120	2.13e-135	382.0	COG1335@1|root,COG1335@2|Bacteria,1V1CY@1239|Firmicutes,4HFRS@91061|Bacilli,4GY05@90964|Staphylococcaceae	91061|Bacilli	Q	COG1335 Amidases related to nicotinamidase	pncA	-	-	-	-	-	-	-	-	-	-	iSB619.SA_RS09955	Isochorismatase
group_1838	525378.HMPREF0793_0616	5.33e-145	416.0	COG2207@1|root,COG2207@2|Bacteria,1UYFB@1239|Firmicutes,4IPW9@91061|Bacilli,4GZ01@90964|Staphylococcaceae	91061|Bacilli	K	helix_turn_helix, arabinose operon control protein	-	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031326,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18
group_1839	435838.HMPREF0786_01034	4.3e-228	627.0	COG1957@1|root,COG1957@2|Bacteria,1TRGU@1239|Firmicutes,4H9TZ@91061|Bacilli,4GY78@90964|Staphylococcaceae	91061|Bacilli	F	inosine-uridine preferring nucleoside hydrolase	iunH5	-	3.2.2.1	ko:K01239	ko00230,ko00760,ko01100,map00230,map00760,map01100	-	R01245,R01273,R01677,R01770,R02143	RC00033,RC00063,RC00122,RC00318,RC00485	ko00000,ko00001,ko01000	-	-	-	IU_nuc_hydro
group_1840	435838.HMPREF0786_00040	0.0	892.0	COG0737@1|root,COG0737@2|Bacteria,1TQCW@1239|Firmicutes,4HAUC@91061|Bacilli,4GXYJ@90964|Staphylococcaceae	91061|Bacilli	F	Belongs to the 5'-nucleotidase family	yunD	GO:0003674,GO:0003824,GO:0005488,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009117,GO:0009166,GO:0009987,GO:0016787,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0046434,GO:0046483,GO:0046700,GO:0046872,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	3.1.3.5	ko:K01081	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01569,R01664,R01968,R02088,R02102,R02323,R02719,R03346	RC00017	ko00000,ko00001,ko01000	-	-	-	5_nucleotid_C,Metallophos
group_1841	435838.HMPREF0786_00042	1.82e-89	262.0	COG4470@1|root,COG4470@2|Bacteria,1VA85@1239|Firmicutes,4HKF7@91061|Bacilli,4GZFB@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function (DUF1027)	yutD	-	-	-	-	-	-	-	-	-	-	-	DUF1027
group_1842	435838.HMPREF0786_00218	1.63e-99	289.0	COG2322@1|root,COG2322@2|Bacteria,1V3WX@1239|Firmicutes,4HHCU@91061|Bacilli,4GYZW@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function (DUF420)	-	-	-	ko:K08976	-	-	-	-	ko00000	-	-	-	DUF420
sat_1~~~sat_2~~~sat	435838.HMPREF0786_01394	8.87e-289	788.0	COG2046@1|root,COG2046@2|Bacteria,1TR4C@1239|Firmicutes,4HC20@91061|Bacilli,4GWZ3@90964|Staphylococcaceae	91061|Bacilli	H	Belongs to the sulfate adenylyltransferase family	sat	GO:0000103,GO:0000166,GO:0003674,GO:0003824,GO:0004779,GO:0004781,GO:0005488,GO:0005524,GO:0006790,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009403,GO:0009404,GO:0009987,GO:0016740,GO:0016772,GO:0016779,GO:0017076,GO:0017144,GO:0019748,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044249,GO:0044272,GO:0044550,GO:0070566,GO:0070813,GO:0070814,GO:0097159,GO:0097367,GO:1901265,GO:1901363	2.7.7.4	ko:K00958	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00529,R04929	RC02809,RC02889	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-sulfurylase,PUA_2
group_1844	435838.HMPREF0786_02273	2.26e-110	318.0	COG3152@1|root,COG3152@2|Bacteria,1VNJU@1239|Firmicutes,4IQ0S@91061|Bacilli,4GZN0@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function (DUF805)	-	-	-	-	-	-	-	-	-	-	-	-	DUF805
group_1845	435838.HMPREF0786_01588	2.28e-120	344.0	COG1309@1|root,COG1309@2|Bacteria,1V7H6@1239|Firmicutes,4HIAV@91061|Bacilli,4GYCG@90964|Staphylococcaceae	91061|Bacilli	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
group_1846	435838.HMPREF0786_00579	3.84e-121	346.0	COG1547@1|root,COG1547@2|Bacteria,1VG9V@1239|Firmicutes,4HNQI@91061|Bacilli,4GZIM@90964|Staphylococcaceae	91061|Bacilli	S	Domain of unknown function (DUF309)	-	-	-	ko:K09763	-	-	-	-	ko00000	-	-	-	DUF309
group_1847	435838.HMPREF0786_02134	3.96e-146	412.0	2CBMB@1|root,3053D@2|Bacteria,1TXMS@1239|Firmicutes,4I6N0@91061|Bacilli,4GXTD@90964|Staphylococcaceae	91061|Bacilli	S	ABC-2 family transporter protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC2_membrane_5
group_1848	525378.HMPREF0793_0571	1.21e-289	795.0	COG2610@1|root,COG2610@2|Bacteria,1TQ14@1239|Firmicutes,4HB0Y@91061|Bacilli,4GXYQ@90964|Staphylococcaceae	91061|Bacilli	EG	Gluconate	gntP	GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0005975,GO:0006082,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008152,GO:0008509,GO:0008514,GO:0008643,GO:0009056,GO:0009987,GO:0015075,GO:0015128,GO:0015144,GO:0015318,GO:0015711,GO:0015718,GO:0015849,GO:0016020,GO:0016021,GO:0016052,GO:0016054,GO:0019520,GO:0019521,GO:0019752,GO:0022857,GO:0031224,GO:0031226,GO:0032787,GO:0034219,GO:0034220,GO:0035429,GO:0042873,GO:0042879,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0044425,GO:0044459,GO:0044464,GO:0046176,GO:0046177,GO:0046395,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071704,GO:0071944,GO:0072329,GO:0098656,GO:1901575,GO:1903825,GO:1905039	-	ko:K03299	-	-	-	-	ko00000,ko02000	2.A.8	-	-	GntP_permease
group_1849	435838.HMPREF0786_00329	0.0	1665.0	COG4485@1|root,COG4485@2|Bacteria,1TPVY@1239|Firmicutes,4HD9X@91061|Bacilli,4GX3Z@90964|Staphylococcaceae	91061|Bacilli	S	overlaps another CDS with the same product name	yfhO	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	YfhO
group_1850	435838.HMPREF0786_01951	2.48e-275	754.0	COG0477@1|root,COG2814@2|Bacteria,1UZP6@1239|Firmicutes,4HDA3@91061|Bacilli,4GXNY@90964|Staphylococcaceae	91061|Bacilli	EGP	Major facilitator	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
group_1851	435838.HMPREF0786_01949	2.02e-135	384.0	COG2306@1|root,COG2306@2|Bacteria,1VARK@1239|Firmicutes,4HIGA@91061|Bacilli,4GY79@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function (DUF402)	-	-	-	ko:K09145	-	-	-	-	ko00000	-	-	-	DUF402
group_1852	435838.HMPREF0786_01701	3.61e-129	369.0	2DTEA@1|root,33JZE@2|Bacteria,1VNI9@1239|Firmicutes,4IR05@91061|Bacilli,4GYYD@90964|Staphylococcaceae	91061|Bacilli	S	ABC-2 family transporter protein	-	-	-	-	-	-	-	-	-	-	-	-	ABC2_membrane_5
group_1853	435838.HMPREF0786_01676	1.49e-163	458.0	COG1028@1|root,COG1028@2|Bacteria,1UZS4@1239|Firmicutes,4HI98@91061|Bacilli,4GZAN@90964|Staphylococcaceae	91061|Bacilli	IQ	Enoyl-(Acyl carrier protein) reductase	cbr	-	-	-	-	-	-	-	-	-	-	-	adh_short
group_1854	435838.HMPREF0786_01912	1.45e-183	510.0	COG1121@1|root,COG1121@2|Bacteria,1TQJ3@1239|Firmicutes,4HA2W@91061|Bacilli,4GXKS@90964|Staphylococcaceae	91061|Bacilli	P	ABC transporter, ATP-binding protein	-	-	3.6.3.35	ko:K02074,ko:K09820,ko:K19973	ko02010,map02010	M00243,M00244,M00792	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.15,3.A.1.15.15	-	-	ABC_tran
group_1855	435838.HMPREF0786_00367	6.56e-79	235.0	COG1426@1|root,COG1426@2|Bacteria,1V1N7@1239|Firmicutes,4HKW3@91061|Bacilli,4GZ6G@90964|Staphylococcaceae	91061|Bacilli	S	Helix-turn-helix domain	ymfM	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0044425,GO:0044464,GO:0071944	-	ko:K15539	-	-	-	-	ko00000	-	-	-	HTH_25
group_1856	435838.HMPREF0786_00365	6.37e-169	471.0	COG1028@1|root,COG1028@2|Bacteria,1V0YW@1239|Firmicutes,4HGQ2@91061|Bacilli,4GXGC@90964|Staphylococcaceae	91061|Bacilli	IQ	short chain dehydrogenase reductase family	-	-	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	adh_short_C2
group_1857	435838.HMPREF0786_00038	1.05e-212	586.0	COG1801@1|root,COG1801@2|Bacteria,1TPX4@1239|Firmicutes,4HA0X@91061|Bacilli,4GX0F@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function DUF72	yunF	-	-	-	-	-	-	-	-	-	-	-	DUF72
group_1858	435838.HMPREF0786_00807	2.44e-69	209.0	COG5584@1|root,COG5584@2|Bacteria,1VMU8@1239|Firmicutes,4HREZ@91061|Bacilli,4GZXQ@90964|Staphylococcaceae	91061|Bacilli	S	Small secreted protein	-	-	-	-	-	-	-	-	-	-	-	-	-
group_1859	435838.HMPREF0786_02116	0.0	930.0	COG1488@1|root,COG1488@2|Bacteria,1TPDW@1239|Firmicutes,4HAI4@91061|Bacilli,4GXCR@90964|Staphylococcaceae	91061|Bacilli	H	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	pncB	GO:0003674,GO:0003824,GO:0004514,GO:0004516,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016740,GO:0016757,GO:0016763,GO:0016874,GO:0016879,GO:0018130,GO:0019357,GO:0019358,GO:0019359,GO:0019362,GO:0019363,GO:0019365,GO:0019438,GO:0019637,GO:0019674,GO:0034641,GO:0034654,GO:0043094,GO:0043173,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046483,GO:0046496,GO:0046497,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.4.21	ko:K00763	ko00760,ko01100,map00760,map01100	-	R01724	RC00033	ko00000,ko00001,ko01000	-	-	iYO844.BSU31750	NAPRTase
group_1860	435838.HMPREF0786_01765	0.0	967.0	2CCQ7@1|root,32RW7@2|Bacteria,1VDK9@1239|Firmicutes,4HMAN@91061|Bacilli,4GYQ1@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_1861	435838.HMPREF0786_00383	4.48e-120	343.0	COG1954@1|root,COG1954@2|Bacteria,1V4IE@1239|Firmicutes,4HH9Q@91061|Bacilli,4GZ0I@90964|Staphylococcaceae	91061|Bacilli	K	Regulates expression of the glpD operon. In the presence of glycerol 3-phosphate (G3P) causes antitermination of transcription of glpD at the inverted repeat of the leader region to enhance its transcription. Binds and stabilizes glpD leader mRNA	glpP	GO:0001072,GO:0001678,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005623,GO:0005975,GO:0006066,GO:0006071,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009607,GO:0009743,GO:0009746,GO:0009749,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019400,GO:0019438,GO:0019725,GO:0019751,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031554,GO:0031564,GO:0032774,GO:0033500,GO:0034284,GO:0034641,GO:0034645,GO:0034654,GO:0042221,GO:0042592,GO:0042593,GO:0043170,GO:0043242,GO:0043244,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044271,GO:0044281,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0046483,GO:0046677,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048878,GO:0050789,GO:0050794,GO:0050896,GO:0051128,GO:0051129,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051716,GO:0055082,GO:0060255,GO:0060567,GO:0065007,GO:0065008,GO:0070887,GO:0071310,GO:0071322,GO:0071326,GO:0071331,GO:0071333,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901615,GO:1901700,GO:1901701,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:2000112,GO:2000113,GO:2001141	-	ko:K02443	-	-	-	-	ko00000,ko03000	-	-	-	G3P_antiterm
menH	435838.HMPREF0786_00145	2.4e-189	526.0	COG0596@1|root,COG0596@2|Bacteria,1V7PF@1239|Firmicutes,4IS5Z@91061|Bacilli,4GXQA@90964|Staphylococcaceae	91061|Bacilli	S	Catalyzes a proton abstraction reaction that results in 2,5-elimination of pyruvate from 2-succinyl-5-enolpyruvyl-6- hydroxy-3-cyclohexene-1-carboxylate (SEPHCHC) and the formation of 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate (SHCHC)	menH	-	4.2.99.20	ko:K08680	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R08166	RC02148,RC02475	ko00000,ko00001,ko00002,ko01000	-	-	-	Abhydrolase_6
group_1862	435838.HMPREF0786_00147	2.54e-287	784.0	COG0436@1|root,COG0436@2|Bacteria,1TP0J@1239|Firmicutes,4HA13@91061|Bacilli,4GXU1@90964|Staphylococcaceae	91061|Bacilli	E	Aminotransferase	patA	-	-	ko:K00841	ko00300,ko01100,ko01110,ko01230,map00300,map01100,map01110,map01230	M00525	R04467	RC00006	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
