## Fri Jan 13 17:18:22 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence all --pfam_realign denovo --num_servers 2 --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
rpsN	435837.HMPREF0798_00423	4.64e-53	167.0	COG0199@1|root,COG0199@2|Bacteria,1VEF6@1239|Firmicutes,4HKK1@91061|Bacilli,4GZGF@90964|Staphylococcaceae	91061|Bacilli	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site	rpsN	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0019843,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02954	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S14
group_671	1034809.SLUG_08900	1.89e-15	75.1	COG4814@1|root,COG4814@2|Bacteria,1V3WN@1239|Firmicutes,4IRX8@91061|Bacilli,4GXQK@90964|Staphylococcaceae	91061|Bacilli	S	Alpha/beta hydrolase of unknown function (DUF915)	-	-	-	-	-	-	-	-	-	-	-	-	DUF915
group_2945	435837.HMPREF0798_00396	7.28e-246	677.0	COG0287@1|root,COG0287@2|Bacteria,1TPXG@1239|Firmicutes,4HBI4@91061|Bacilli,4GX70@90964|Staphylococcaceae	91061|Bacilli	E	prephenate dehydrogenase	tyrA	GO:0000166,GO:0003674,GO:0003824,GO:0004665,GO:0005488,GO:0006082,GO:0006520,GO:0006570,GO:0006571,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008977,GO:0009058,GO:0009072,GO:0009073,GO:0009095,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0019438,GO:0019752,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0048037,GO:0050662,GO:0051287,GO:0055114,GO:0070403,GO:0071704,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.3.1.12	ko:K04517	ko00400,ko00401,ko01100,ko01110,ko01130,ko01230,map00400,map00401,map01100,map01110,map01130,map01230	M00025	R01728	RC00125	ko00000,ko00001,ko00002,ko01000	-	-	iYO844.BSU22610	PDH
group_673	435837.HMPREF0798_00394	0.0	887.0	COG0147@1|root,COG0147@2|Bacteria,1TQAP@1239|Firmicutes,4HB31@91061|Bacilli,4GXAU@90964|Staphylococcaceae	91061|Bacilli	EH	anthranilate synthase component I	trpE	GO:0000162,GO:0003674,GO:0003824,GO:0004049,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005950,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016833,GO:0018130,GO:0019438,GO:0019752,GO:0032991,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043167,GO:0043169,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0046872,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494	4.1.3.27	ko:K01657	ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025	M00023	R00985,R00986	RC00010,RC02148,RC02414	ko00000,ko00001,ko00002,ko01000	-	-	-	Anth_synt_I_N,Chorismate_bind
group_674	629742.STAHO0001_1373	1.85e-302	828.0	COG3314@1|root,COG3314@2|Bacteria,1TR35@1239|Firmicutes,4HAB6@91061|Bacilli,4GX7G@90964|Staphylococcaceae	91061|Bacilli	S	Nucleoside recognition	-	-	-	-	-	-	-	-	-	-	-	-	Gate
odhB	629742.STAHO0001_0727	1.34e-269	743.0	COG0508@1|root,COG0508@2|Bacteria,1TP3C@1239|Firmicutes,4HBVM@91061|Bacilli,4GXN6@90964|Staphylococcaceae	91061|Bacilli	C	The 2-oxoglutarate dehydrogenase complex catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and CO(2)	odhB	GO:0003674,GO:0003824,GO:0004149,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006084,GO:0006091,GO:0006099,GO:0006101,GO:0006139,GO:0006163,GO:0006520,GO:0006553,GO:0006554,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009060,GO:0009063,GO:0009066,GO:0009068,GO:0009117,GO:0009150,GO:0009259,GO:0009987,GO:0015980,GO:0016054,GO:0016417,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016751,GO:0016999,GO:0017144,GO:0019474,GO:0019477,GO:0019637,GO:0019693,GO:0019752,GO:0032991,GO:0033512,GO:0033865,GO:0033875,GO:0034032,GO:0034641,GO:0035383,GO:0042737,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0045239,GO:0045240,GO:0045252,GO:0045333,GO:0046395,GO:0046440,GO:0046483,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072350,GO:0072521,GO:0140096,GO:1901135,GO:1901360,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606,GO:1902494,GO:1990204,GO:1990234	2.3.1.61	ko:K00658	ko00020,ko00310,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00032	R02570,R02571,R08549	RC00004,RC02727,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	2-oxoacid_dh,Biotin_lipoyl,E3_binding
group_676	435837.HMPREF0798_00534	4.66e-177	493.0	COG0631@1|root,COG0631@2|Bacteria,1V6K5@1239|Firmicutes,4HCDR@91061|Bacilli,4GY7B@90964|Staphylococcaceae	91061|Bacilli	T	phosphatase	stp	GO:0003674,GO:0003824,GO:0004721,GO:0004722,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009653,GO:0009987,GO:0016020,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0030154,GO:0030435,GO:0032502,GO:0036211,GO:0042578,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043934,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0046872,GO:0048646,GO:0048856,GO:0048869,GO:0071704,GO:0140096,GO:1901564	3.1.3.16	ko:K20074	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	PP2C
group_677	435837.HMPREF0798_00646	7.16e-101	296.0	COG4721@1|root,COG4721@2|Bacteria,1UZIH@1239|Firmicutes,4HG48@91061|Bacilli,4GX8T@90964|Staphylococcaceae	91061|Bacilli	S	ABC-type cobalt transport system, permease component	ykoE	-	-	ko:K16925	-	M00582	-	-	ko00000,ko00002,ko02000	3.A.1.30	-	-	ABC_cobalt
leuC_2~~~leuC_1~~~leuC	435837.HMPREF0798_01867	0.0	928.0	COG0065@1|root,COG0065@2|Bacteria,1TPE5@1239|Firmicutes,4HAWA@91061|Bacilli,4GX4S@90964|Staphylococcaceae	91061|Bacilli	E	Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate	leuC	GO:0003674,GO:0003824,GO:0003861,GO:0005488,GO:0006082,GO:0006520,GO:0006551,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009098,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0019752,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046872,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.2.1.33,4.2.1.35	ko:K01703	ko00290,ko00660,ko00966,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map00966,map01100,map01110,map01210,map01230	M00432,M00535	R03896,R03898,R03968,R04001,R08620,R08624,R08628,R08634,R08641,R08645,R10170	RC00497,RC00976,RC00977,RC01041,RC01046,RC03072	br01601,ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS10700	Aconitase
group_680	435837.HMPREF0798_01598	3.2e-86	254.0	2EAA4@1|root,334EH@2|Bacteria,1TXTU@1239|Firmicutes,4I6W6@91061|Bacilli,4GZ8B@90964|Staphylococcaceae	91061|Bacilli	S	Heat induced stress protein YflT	-	-	-	-	-	-	-	-	-	-	-	-	YflT
group_686	435837.HMPREF0798_00615	1.61e-112	323.0	COG2041@1|root,COG2041@2|Bacteria,1V1EZ@1239|Firmicutes,4HIWI@91061|Bacilli,4GZ0K@90964|Staphylococcaceae	91061|Bacilli	S	Part of the MsrPQ system that repairs oxidized periplasmic proteins containing methionine sulfoxide residues (Met-O), using respiratory chain electrons. Thus protects these proteins from oxidative-stress damage caused by reactive species of oxygen and chlorine generated by the host defense mechanisms. MsrPQ is essential for the maintenance of envelope integrity under bleach stress, rescuing a wide series of structurally unrelated periplasmic proteins from methionine oxidation. The catalytic subunit MsrP is non-stereospecific, being able to reduce both (R-) and (S-) diastereoisomers of methionine sulfoxide	ylaL	-	-	-	-	-	-	-	-	-	-	-	-
group_2989	435837.HMPREF0798_00016	3.34e-287	784.0	COG0420@1|root,COG0420@2|Bacteria,1TWMI@1239|Firmicutes,4HCA0@91061|Bacilli,4GWY1@90964|Staphylococcaceae	91061|Bacilli	L	DNA repair exonuclease	yhaO	-	-	ko:K03547	-	-	-	-	ko00000,ko03400	-	-	-	Metallophos
group_685	435837.HMPREF0798_01061	2.74e-122	348.0	COG3981@1|root,COG3981@2|Bacteria,1V59S@1239|Firmicutes,4IPU6@91061|Bacilli,4GZ82@90964|Staphylococcaceae	91061|Bacilli	S	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3
group_684	629742.STAHO0001_1558	1.99e-282	771.0	COG2072@1|root,COG2072@2|Bacteria,1TT0U@1239|Firmicutes,4HEEM@91061|Bacilli,4GXZ7@90964|Staphylococcaceae	91061|Bacilli	P	L-lysine 6-monooxygenase (NADPH-requiring)	-	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_3
group_689	435837.HMPREF0798_01468	1.24e-278	761.0	COG1960@1|root,COG1960@2|Bacteria,1TP57@1239|Firmicutes,4HBTP@91061|Bacilli,4GX64@90964|Staphylococcaceae	91061|Bacilli	I	acyl-CoA dehydrogenase	ydbM	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0016491,GO:0016627,GO:0036094,GO:0043167,GO:0043168,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0097159,GO:1901265,GO:1901363	-	-	-	-	-	-	-	-	-	iYO844.BSU04520	Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N
group_688	435837.HMPREF0798_01466	3.93e-162	455.0	COG1846@1|root,COG1846@2|Bacteria,1TXQ6@1239|Firmicutes,4I6RA@91061|Bacilli,4GYET@90964|Staphylococcaceae	91061|Bacilli	K	regulator	-	-	-	-	-	-	-	-	-	-	-	-	-
yfkAB	435837.HMPREF0798_01951	5.71e-284	775.0	COG0535@1|root,COG0535@2|Bacteria,1TRC8@1239|Firmicutes,4HA9Q@91061|Bacilli,4GY3A@90964|Staphylococcaceae	91061|Bacilli	S	Radical SAM	yfkA	GO:0003674,GO:0003824,GO:0005488,GO:0043167,GO:0043169,GO:0046872,GO:0048037,GO:0051536,GO:0051539,GO:0051540	-	-	-	-	-	-	-	-	-	-	Fer4_14,Radical_SAM,YfkB
group_690	435837.HMPREF0798_01953	4.02e-116	333.0	COG0693@1|root,COG0693@2|Bacteria,1V3I7@1239|Firmicutes,4HH5I@91061|Bacilli,4GXX4@90964|Staphylococcaceae	91061|Bacilli	S	intracellular protease	yraA	-	3.5.1.124	ko:K05520	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	DJ-1_PfpI
group_2997	1163407.UU7_17269	1.71e-179	501.0	COG3666@1|root,COG3666@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K07487	-	-	-	-	ko00000	-	-	-	DDE_Tnp_1
group_3000	435837.HMPREF0798_00074	1.5e-196	545.0	COG4848@1|root,COG4848@2|Bacteria,1TTBU@1239|Firmicutes,4HAD1@91061|Bacilli,4GY17@90964|Staphylococcaceae	91061|Bacilli	S	Belongs to the UPF0354 family	ytpQ	-	-	-	-	-	-	-	-	-	-	-	DUF1444
group_3001	435837.HMPREF0798_00072	1.57e-259	711.0	COG1363@1|root,COG1363@2|Bacteria,1TNZT@1239|Firmicutes,4H9SM@91061|Bacilli,4GWXN@90964|Staphylococcaceae	91061|Bacilli	G	aminopeptidase	pepA	GO:0003674,GO:0003824,GO:0004177,GO:0005488,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008238,GO:0016787,GO:0019538,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0046872,GO:0070011,GO:0071704,GO:0140096,GO:1901564	3.4.11.7	ko:K01261,ko:K01269	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M42
group_693	435837.HMPREF0798_00870	1.65e-224	623.0	COG0472@1|root,COG0472@2|Bacteria,1TP9V@1239|Firmicutes,4H9KT@91061|Bacilli,4GX4X@90964|Staphylococcaceae	91061|Bacilli	M	transferase	tagO	-	2.7.8.33,2.7.8.35	ko:K02851	-	-	R08856	RC00002	ko00000,ko01000,ko01003,ko01005	-	-	-	Glycos_transf_4
group_700	629742.STAHO0001_0732	4.08e-248	682.0	COG0707@1|root,COG0707@2|Bacteria,1TQFT@1239|Firmicutes,4HBAQ@91061|Bacilli,4GY2Q@90964|Staphylococcaceae	91061|Bacilli	M	Cell wall formation. Catalyzes the transfer of a GlcNAc subunit on undecaprenyl-pyrophosphoryl-MurNAc-pentapeptide (lipid intermediate I) to form undecaprenyl-pyrophosphoryl-MurNAc- (pentapeptide)GlcNAc (lipid intermediate II)	murG	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0006022,GO:0006023,GO:0006024,GO:0006629,GO:0006807,GO:0007049,GO:0008150,GO:0008152,GO:0008194,GO:0008360,GO:0008375,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016020,GO:0016043,GO:0016740,GO:0016757,GO:0016758,GO:0022603,GO:0022604,GO:0030203,GO:0030258,GO:0030259,GO:0034645,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044464,GO:0045229,GO:0050511,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051301,GO:0051991,GO:0065007,GO:0065008,GO:0070085,GO:0070589,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	2.4.1.227	ko:K02563	ko00550,ko01100,ko01502,ko04112,map00550,map01100,map01502,map04112	-	R05032,R05662	RC00005,RC00049	ko00000,ko00001,ko01000,ko01011	-	GT28	-	Glyco_tran_28_C,Glyco_transf_28
group_695	629742.STAHO0001_1362	2.33e-238	655.0	COG0604@1|root,COG0604@2|Bacteria,1TRNC@1239|Firmicutes,4HATC@91061|Bacilli,4GXPN@90964|Staphylococcaceae	91061|Bacilli	C	Belongs to the zinc-containing alcohol dehydrogenase family. Quinone oxidoreductase subfamily	qor	GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0008270,GO:0016491,GO:0043167,GO:0043169,GO:0046872,GO:0046914,GO:0055114	1.1.1.1,1.6.5.5	ko:K00001,ko:K00344	ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
group_696	629742.STAHO0001_1360	3.44e-238	655.0	COG2141@1|root,COG2141@2|Bacteria,1TPRS@1239|Firmicutes,4H9R2@91061|Bacilli,4GYG0@90964|Staphylococcaceae	91061|Bacilli	C	Luciferase-like monooxygenase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_luciferase
nreB_2~~~nreB_1~~~nreB	629742.STAHO0001_1152	5.52e-239	658.0	COG4585@1|root,COG4585@2|Bacteria,1TQI3@1239|Firmicutes,4HAUU@91061|Bacilli,4GXKJ@90964|Staphylococcaceae	91061|Bacilli	F	Member of the two-component regulatory system NreB NreC involved in the control of dissimilatory nitrate nitrite reduction in response to oxygen. NreB functions as a direct oxygen sensor histidine kinase which is autophosphorylated, in the absence of oxygen, probably at the conserved histidine residue, and transfers its phosphate group probably to a conserved aspartate residue of NreC. NreB NreC activates the expression of the nitrate (narGHJI) and nitrite (nir) reductase operons, as well as the	nreB	GO:0000155,GO:0000160,GO:0000166,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005488,GO:0005506,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0017076,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0030554,GO:0031224,GO:0032553,GO:0032555,GO:0032559,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044425,GO:0044464,GO:0046872,GO:0046914,GO:0046983,GO:0048037,GO:0050789,GO:0050794,GO:0050896,GO:0051536,GO:0051539,GO:0051540,GO:0051716,GO:0065007,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564	2.7.13.3	ko:K07683	ko02020,map02020	M00483	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HATPase_c,HisKA_3
group_699	629742.STAHO0001_0389	0.0	1011.0	COG0737@1|root,COG0737@2|Bacteria,1TPV2@1239|Firmicutes,4HB9S@91061|Bacilli,4GXSM@90964|Staphylococcaceae	91061|Bacilli	F	Belongs to the 5'-nucleotidase family	ycjM	-	3.1.3.5,3.1.3.6,3.1.4.16	ko:K01119,ko:K08693	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R00183,R00511,R00963,R01126,R01227,R01562,R01569,R01664,R01877,R01968,R02088,R02102,R02148,R02370,R02719,R03537,R03538,R03929,R05135	RC00017,RC00078,RC00296	ko00000,ko00001,ko01000	-	-	-	5_nucleotid_C,Metallophos
group_701	629742.STAHO0001_1902	9.43e-197	549.0	COG0609@1|root,COG0609@2|Bacteria,1TPX6@1239|Firmicutes,4HAUK@91061|Bacilli,4GYEX@90964|Staphylococcaceae	91061|Bacilli	P	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	-	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
group_702	435837.HMPREF0798_00854	3.35e-95	279.0	COG0110@1|root,COG0110@2|Bacteria,1V1SM@1239|Firmicutes,4HFTP@91061|Bacilli,4GZ4G@90964|Staphylococcaceae	91061|Bacilli	S	Hexapeptide repeat of succinyl-transferase	yvoF	GO:0003674,GO:0003824,GO:0016740,GO:0016746	2.3.1.79	ko:K00661	-	-	-	-	ko00000,ko01000	-	-	-	Hexapep
group_703	525378.HMPREF0793_0138	1.24e-121	355.0	COG5527@1|root,COG5527@2|Bacteria,1V8VU@1239|Firmicutes,4HWIQ@91061|Bacilli,4GYHP@90964|Staphylococcaceae	91061|Bacilli	L	Initiator Replication protein	-	-	-	-	-	-	-	-	-	-	-	-	Rep_3
group_704	435837.HMPREF0798_00606	2.79e-226	623.0	COG0584@1|root,COG0584@2|Bacteria,1TQ3Y@1239|Firmicutes,4HAI9@91061|Bacilli,4GX6I@90964|Staphylococcaceae	91061|Bacilli	C	glycerophosphoryl diester phosphodiesterase	-	-	3.1.4.46	ko:K01126	ko00564,map00564	-	R01030,R01470	RC00017,RC00425	ko00000,ko00001,ko01000	-	-	-	GDPD
group_705	435837.HMPREF0798_01538	7.62e-219	604.0	COG1105@1|root,COG1105@2|Bacteria,1TR9H@1239|Firmicutes,4HAGR@91061|Bacilli,4GYCS@90964|Staphylococcaceae	91061|Bacilli	F	Belongs to the carbohydrate kinase PfkB family. LacC subfamily	lacC	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005984,GO:0005988,GO:0005990,GO:0006793,GO:0006796,GO:0008144,GO:0008150,GO:0008152,GO:0009024,GO:0009056,GO:0009311,GO:0009313,GO:0009987,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019200,GO:0019512,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0046352,GO:0046434,GO:0046835,GO:0071704,GO:0097159,GO:0097367,GO:1901135,GO:1901136,GO:1901265,GO:1901363,GO:1901575,GO:2001058,GO:2001059	2.7.1.144	ko:K00917	ko00052,ko01100,map00052,map01100	-	R03236	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	iSB619.SA_RS11485	PfkB
group_706	435837.HMPREF0798_00715	2.21e-255	701.0	COG0444@1|root,COG0444@2|Bacteria,1TP6E@1239|Firmicutes,4HA4E@91061|Bacilli,4GY1C@90964|Staphylococcaceae	91061|Bacilli	P	Belongs to the ABC transporter superfamily	oppD	-	-	ko:K15583	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00439	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
yabA	629742.STAHO0001_2263	6.08e-84	248.0	COG4467@1|root,COG4467@2|Bacteria,1VA1F@1239|Firmicutes,4HKND@91061|Bacilli,4GZG5@90964|Staphylococcaceae	91061|Bacilli	L	Involved in initiation control of chromosome replication	yabA	GO:0003674,GO:0005488,GO:0005515,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0034641,GO:0034645,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901576	-	-	-	-	-	-	-	-	-	-	YabB
group_707	629742.STAHO0001_0230	7.55e-213	588.0	COG0451@1|root,COG0451@2|Bacteria,1V2NT@1239|Firmicutes,4HGQ1@91061|Bacilli,4GXX2@90964|Staphylococcaceae	91061|Bacilli	GM	ADP-glyceromanno-heptose 6-epimerase activity	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_10
group_708	435837.HMPREF0798_00947	9.47e-238	655.0	COG0642@1|root,COG2205@2|Bacteria,1UNNU@1239|Firmicutes,4IPIU@91061|Bacilli,4GY6A@90964|Staphylococcaceae	91061|Bacilli	T	Member of the two-component regulatory system GraR GraS involved in resistance against cationic antimicrobial peptides (CAMPs). GraS probably functions as a sensor protein kinase which is autophosphorylated at a histidine residue and transfers its phosphate group to GraR	graS	GO:0000155,GO:0000160,GO:0000166,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0008144,GO:0008150,GO:0008152,GO:0009405,GO:0009987,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0017076,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0030554,GO:0031224,GO:0032553,GO:0032555,GO:0032559,GO:0035556,GO:0035639,GO:0036094,GO:0036211,GO:0042221,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044419,GO:0044425,GO:0044464,GO:0046677,GO:0050789,GO:0050794,GO:0050896,GO:0051704,GO:0051716,GO:0065007,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564	2.7.13.3	ko:K11629,ko:K19077	ko01503,ko02020,map01503,map02020	M00469,M00725,M00726,M00730,M00733,M00738	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko01504,ko02022	-	-	-	HATPase_c
